exampleID	toposID	toposLABEL	researcherID	exampleTEXT
104290	10910	AGITATION_CAUSER_OUBLI	45	Nous avons beau faire l'un et l'autre ; la raison seule ne vous rendra pas la raison. Il faut qu'une multitude d'objets nouveaux et frappants vous arrachent une partie de l'attention que votre coeur ne donne qu'à celui qui l'occupe. Il faut pour vous rendre à vous même que vous sortiez d'au-dedans de vous, et ce n'est que dans l'agitation d'une vie active que vous pouvez trouver le repos.
200062	10434		71	La passion subite dAmadas pour Ydoine est si violente quil perd connaissance.<BR />
200073	10243	DESIRER_MESALLIANCE_AVEC_HONTE	71	"Mout ai en fol liu mon cuer mis ;		car se li dus s'apercevoit		de sa seror que je covoit,		trestot mon service en perdroie<BR />		et d'autre part rien n'en aroie<BR />		se maugré non. Ne sai que faire.<BR />C'est folie d'avoir placé en elle tout mon amour, car si le duc s'apercevait que je convoite sa soeur, je perdrais ma situation sans rien gagner auprès d'elle, sinon son mécontentement. Que faire ? (25)<BR />"
200145	10434		71	La cour dArthur ,venue fêter Pentecôte en Orcanie est triste de labsence de Gauvain, en particulier Arthur.
103714	10761	EVASION_CAUSER_MEURTRE	58	Soudain après, tira son dit braquemart, et en ferut l'archer qui le tenait dextre, lui coupant entièrement les veines jugurales et artères spagitides du col...Là tomba l'archer tout mort.Lors d'un coup lui tranchit la tete, lui coupant le test sus les yeux pétreux../ Ainsi tomba raide mort sur la terre.
102268	10145	MALTRAITER_FILLE	129	Il alla ensuite au lit de ses filles [...] il coupa sans balancer la gorge à ses sept filles.
103558	10709	COMMETTRE_VIOLENCE_SOUS_ABRI_LOI		 Mon beau-père jouit des grands biens que mon pere a laissés et nous laisse ici, ma grand-mère et moi, manquer de tout.
200197	10499	NARRATEUR_JUSTIFIER_STYLE	51	Dans l'épître liminaire, Challe promet de résister aux ruses de la rhétorique.
100352	10063	NARRATEUR_ASSUMER_INEXACTITUDE	107+129	Ils se dirent encore cent belles choses, que je ne vous dirai point, parce que je ne les sais pas.
104622	10211	AMOUR_EN_BATEAU	71	L'anguisse mon quer amer fait,Si ne sent pas le mal amer ;Ne il ne revient pas de la mer,<BR>Mes d'amer ay ceste dolur,<BR>Et en la mer m'est pris l'amur.<BR><BR>C'est l'oppression qui rend mon coeur bilieux (amoureux), et pourtant je ne ressens pas ce mal comme étant amer ; il ne provient pas non plus de la mer, c'est l'amour qui est cause de mes souffrances, et c'est en mer que l'amour s'est saisi de moi. 
104358	10924	ENLEVER_FEMME_EVANOUIE	57	Ils sont sans connaisance étendus sur le rivage : on leur ôte leurs habits, on les suspend après, pour leur faire rendree l'eau qu'ils ont bue. Celui qui déshabilla Clarice vit avec étonnement que c'était une femme ; il en avertit ses compagnons qui la mnontrèrent à Turcamène.
100620	10110	AMOUR_RENDRE_FORT	63	 CITATION>car sans la faveur de vostre bonne grace mon cueur vaincu ne pourroit avoir ne force ne vertu en peril où il se trouvast </CITATION>.
306006	11212	COMMETTRE_TRAHISON_AMOUREUSE	71	"Ja est tochee de la veine	Dont les autres font les forfeiz,	Qui sovent sunt diz et retreiz.<BR>	Des or puet saveir Troïlus<BR>	Que mar satendra a li plus.<BR>	Devers li est lamors quassee,<BR>	Qui molt fu puis cher cumparee.<BR> La voici désormais atteinte, comme les autres, de ce trait qui incite à faire toutes ces trahisons qui font la matière de tant de récits. Troïlus peut bien être sûr désormais quil laime en vain ! Elle, elle a brisé leur amour, cet amour qui par la suite, fut si cher payé.   "
305672	11176	REFUS_SUPPOSÉ_DU_MARIAGE_PAR_PARENTS	167	«[] je lui dis que javais résolu de lépouser, si elle voulait y consentir, sans en rien dire à mes parents [] ma mère ne consentirait jamais ».
104766	10995	GUERRE_CADRE	74	[Le duc de Guise] se persuadoit qu'il [le roi de Navarre] avoit voulu le braver en la personne de Mademoiselle d'Elboeuf, et que son action étoit moins un effet d'amour qu'un reste de haine pour ce qui s'étoit passé à la S. Barthélemy.
305848	11198	PRÉCEPTEUR_SÉDUIRE	71	Cantidiane prit feu, & arrestant trop souvent ses yeux sur le visage de ce beau maistre, elle y rencontra le brisant où elle fit naufrage de sa franchise, & en suitte de son honneur.
102762	10522	SERVITEUR_AIDER_MAITRE	44+129	[Le chat botté:] Voilà, Sire, un Lapin de Garenne que Monsieur le Marquis de Carabas (c'était le nom qu'il lui prit en gré de donner a son Maître), m'a chargé de vous présenter de sa part. [...] le roi était étonné des grands biens de Monsieur le Marquis de Carabas.
103310	10655	SEDUIRE_PAR_RUSE	3+129	no text found
104160	10674	TENTER_MEURTRE	74	Les uns disoient que Monsieur avoit voulu vanger l'attentat fait sur la personne de Bussi d'Amboise son Favori, qui avoit pensé être assassiné par l'ordre de Dugua, et pour lequel Monsieur n'avoit pû obtenir aucune justice du Roi son frere.
305834	11047	REUSSIR_SUICIDE	71	Elle ne voulut point survivre à la honte & estre tous les jours en proye à la douleur, elle avalla de la poison qui ne fit pas un effect si prompt qu'elle n'eust loisir de s'en repentir : & quand elle voulut prendre des antidotes, il se trouva que le venin avoit tellement gaigné le coeur qu'il en estoit inseparable. 
200205	10091	RAPPORT_DIEGESE_MORALITES	51	L'auteur doit cacher le message constructif qui le préoccupe s'il veut le faire accepter par les lecteurs.
305890	10743	SUICIDE_PAR_AMOUR	71	Elle se retira dans sa chambre comme pour y passer la nuict, mais ayant attaché une corde à son col, elle se pendit malheureusement à une poutre et le lendemain elle fut trouvée en ce pitoyable estat.
200126	10496	FEMME_RESISTER_AUX_AVANCES	51	Mme de Franval, très surprise de ce discours, fut quelque temps sans y répondre. Reprenant ensuite la parole, en se rappelant les regards de Valmont et ses premiers propos: Monsieur, dit-elle avec adresse, à supposer que je cédasse aux conseils que vous me donnez, sur qui croiriez-vous que je dusse jeter les yeux pour inquiéter davantage mon mari?<BR />-Ah! S'écria Valmont, ne voyant pas le piège qu'on lui tendait, chère et divine amie... sur l'homme de l'univers qui vous aime le mieux, sur celui qui vous adore...<BR />-Sortez, monsieur, sortez, dit alors impérieusement Mme de Franval, et ne reparaissez jamais devant mes yeux, votre artifice est découvert; vous ne prêtez à mon mari des torts... qu'il est incapable d'avoir, que pour mieux établir vos perfides séductions.
102138	10392	FEMME_VIOLENTEE_ATTIRER_HOMME	74	Je trouvai cette charmante personne dans un état qui augmenta mon amour, de la moitié.  Elle étoit presque nue, et n'aïant eu le tems que de jetter une simare sur ses épaules qui retomboit negligemment tantôt d'un côté, tantôt d'un autre, on lui voïot quelques fois, la moitié d'une gorge incomparable ; d'autrefois un bras et une main que rien ne pouvoir [sic] égaler, et souvent même le hazard découvroit une jambe la plus blanche, et la mieux taillée que j'eusse jamais vu.  Ses cheveux en desordre, et dont une partie échapant au linge qui les retenoit et lui flotoit à gros boüillons sur les épaules, relevoient par leur noirceur l'éclat de la peau qu'ils ombrageoient. Son air qui étoit doux naturellement, avait alors je ne sçai quoi de si touchant et de si amoureux, que le coeur d'un Barbare n'auroit pû resister à sa langueur.
103840	10783	SEDUIRE_PAR_MAGIE	14	Emmoramita veut contenter sa passion : Je me sentis frappé comme d'un coup de poignard et [...] tombai tout évanoui sur le plancher.
100014	10003	AMIS_FEINDRE_PARENTE	107+129	[Angélique] ne savait pas encore au vrai ce qu' ils (L'Etoile et Le Destin) étaient et pourquoi ils faisaient la comédie ; mais<CITATION> elle avait bien reconnu, quoiqu'ils s'appelassent mon frère et ma soeur, qu'ils étaient  plus grands amis que proches parents</CITATION>.
103160	10622	PLEURER_ABONDAMMENT	65	Un reste de honte l'obligea à dire qu'elle sentait des douleurs excessives, <CITATION>pour donner prétexte à ses cris et à ses larmes.</CITATION><BR />Celle [l'affliction] de <CITATION>Mme de Tende ne put résister à ce discours; ses larmes redoublèrent d'une telle sorte que le comte de Tende en fut surpris et presque éclairé</CITATION>; il sortit de la chambre plein de trouble et d'agitation; il lui sembla que sa femme n'était pas dans l'état que causent les douleurs du corps; ce redoublement de larmes, lorsqu'il lui avait parlé de la mort du prince de Navarre, l'avait frappé et, d'un coup, l'aventure de l'avoir trouvé à genoux devant son lit se présenta à son esprit.
305452	11135	HOMME_IGNORER_ORIGINE	71	Sire, fait il, li rois vos mande,Et si le vos prie et comande,Que vos me dites vostre non ;<BR>Vos ni avrés ja se preu non ;<BR>Cil li respont : Certes ne sai,<BR>Mais que tant dire vos en sai<BR>Que Biel Fil mapieloit ma mere ;<BR>Ne je ne soi se je oi pere.<BR><BR>Seigneur, le roi vous demande, il vous prie et même il vous donne lordre de me dire votre nom : vous en tirerez grand avantage. Lautre lui répondit : A vrai dire, je ne le connais pas moi-même et tout ce que je puis dire, cest que ma mère mappelait mon cher fils et que je ne sais pas si jai jamais eu un père.
103732	10767	REVOLUTION_CAUSER_METAPHORE	123	P. 47 : La prudente Parthénie [Marie de Médicis] calma bientôt ces violents orages. [... ] Après que ces étincelles [de sédition] qui menaçaient d'un général embrasement toute la Perse furent éteintes [...]<BR />p. 51<BR />Tous ces déportements insupportables donnèrent naissance à une seconde émotion.
305314	10033	TRAVESTIR_IDENTITE	71	Il m'est si pénible de revenir sur tout ce que j'ai subi, que je ne pourrais le raconter. Et même si vous connaissiez mon malheur, vous ne pourriez y remédier ; aussi vaut-il mieux que je me taise plutôt que de raviver mes peines !
104060	10866	RIVAL_MOURIR_APRES_DUEL	3+129	no text found
103038	10589	FAUSSE_MORT_CAUSER_TERREUR	106	Il fit un grand cry, devint pelle comme un mort [...] sa peur le fait fuir jusque dans le jardin.
102948	10561	NARR_ANNONCER_DESTIN_TRAGIQUE	71	Ce fu grans deulz et grans anuisQue pasé furent a un sible,Et trop lor fu la mer paisible<BR>Et de grant mauvestié li vint.<BR>Quelle douleur et quel dommage qu'ils aient fait la traversée sans encombre ! La mer leur fut trop clémente et elle montra toute sa perfidie.
104306	10913	PARTAGER_INQUIETUDE	45	Si vous pouviez comprendre avec quel effroi j'éprouvai les premières atteintes du sentiment qui m'unit à vous, vous jugeriez du trouble qu'il dut me causer.
103494	10689	AIMER_PAR_RECONNAISSANCE	24+65	Nous voilà mariés ; je sais tout ce que je lui dois ; j'irais toujours au-devant de ce qui pourra lui faire plaisir ; je suis dans la fleur de mon âge ; elle est encore fraîche, malgré le sien ; et quand elle ne le serait pas, la reconnaissance, dans un jeune homme qui a des sentimens, peut suppléer à bien des choses : elle a de grandes ressources.
305546	11115	FEINDRE_MALADIE_PAR_SOUFFRANCE_D'AMOUR	189	Le même jour qui fut pris pour le mariage, il y avait une cérémonie publique; son mari y assista.  Elle y envoya toutes ses femmes; elle fit dire qu'on ne la voyait pas et s'enferma dans son cabinet, couchée sur un lit de repos et abandonnée à tout ce que les remords, l'amour et la jalousie peuvent faire sentir de plus cruel.  
104962	11010	HOMME_ENLEVER_FEMME_AU_COUVENT	74	J'ay sceu depuis par quelques Voyageurs qui m'ont des nouvelles publiques, qu'en effet Phedre a fait cette retraite, et qu'on a fait des violences pour l'en arracher, qui faisoient murmurer tout le peuple.
104592	10954	ADOPTER_ENFANT_TROUVE	126	 Ils rencontrèrent sur les chemins un pauvre enfant enveloppé de méchants langes, que sa misérable mère avait abandonné, soit par nécessité, soit pour sauver son honneur. 
103068	10601	FOMENTER_REVOLTE	40	CITATION>Les orages qui avaient battu continuellement la France ... cédaient à la bonace (?) que le ciel lui envoyait </CITATION>.
200204	10091	RAPPORT_DIEGESE_MORALITES	51	C'est aussi le but de l'autheur de cacher le precepte sous l'escorce de l'exemple, et de glisser dans ses narrations tout ce qui est ça et là espars dans les livres de la devotion, meslant ainsi l'utile avec le plaisir.
103166	10154	AVOUER_AMOUR_PAR_LETTRE	3+129	no text found
103490	10689	AIMER_PAR_RECONNAISSANCE	3+129	no text found
305510	10320	NATURE_PROCURER_CADRE_SENTIMENT_AMOUREUX	71	"Toute jour baisent et acolent					Et doucement sentreparolent ;		Avoec chou leur amour envoise<BR>		La verdure, la douce noise<BR>		Des mauvis et des roussignos<BR>		Et dautres oissillons de bos,<BR>		Qui doucement en leur latin<BR>		Leur cantoient vespre et matin.<BR>		As vrais amans point nanoioent,<BR> 		En aus oïr se deduisoient.<BR><BR>Ils consacrent leurs journées en échangeant de tendres propos. La verdure, le doux murmure des grives, des rossignols et des autres oiseaux du bois qui doucement en leur latin leur chantaient vêpres et matines, rendaient leur amour plus charmant encore. Nos fidèles amants, loin de sen fâcher, se distrayaient à les écouter."
102476	10478	ANIMAL_AFFAME_RUSER	69+114	Toc, toc. 'Qui est là?---C'est votre fille le petit chaperon rouge (dit le Loup en contrefaisant sa voix) qui vous apporte une galette et un petit pot de beurre que ma Mère vous envoie.' [...]  Le Loup tira la chevillette, et la porte s'ouvrit.  Il se jeta sur la bonne femme, et la dévora en moins de rien; car il y avait plus de trois jours qu'il n'avait mangé.
104984	10237	SE_BATTRE_EN_DUEL_POUR_FEMME	74	Ces paroles furent suivies d'un si grand coup sur la tête de Tessandre, qu'il fut contraint de la baisser jusques contre son estomac ; et comme ce Prince étoit brave, et qu'il étoit animé d'une fureur extraordinaire pour l'obstacle qu'on apportoit à son dessein, il se tourna vers Hermocrate avec une impetuosité pareille à la sienne, et leurs gens étant accourus de divers endroits du bois, il se commença un combat entre eux, que vous pouvez juger qui étoit fort terrible par les marques que vous en avez vûes.
103488	10688	AIMER_PAR_MAGIE	129+10	no text found
100590	10081	DONNER_AIDE_MORALE	88	Je m'approche de cet infortuné, que je reconnu à son langage pour un Auvergnat...- Malheureux! qu'avez-vous? D'où vient cette chaine...cet air effrayant!- Je suis danna! Mon confeseur me l'a dit. Il vous a dit aussi, que Dieu était misericordieux! Quel que soit le crime que vous avez commis, avec repentir, le changeemnt, des efforts pour réparer le mal, il est rémissible..
305384	11086	BLESSURE_PIED	167	Paul et Virginie ne pouvaient plus marcher ; leurs pieds étaient enflés et tout rouges.
103306	10655	SEDUIRE_PAR_RUSE	3+129	no text found
100180	10016	REVELER_SECRET_SUR_LIT_DE_MORT	7+38	Mademoiselle vous a dit vrai [...]; je ne l'ai secourue, en effet, que pour tâcher de la séduire; je crus que son infortune lui ôterait le courage de rester vertueuse.
305770	10743	SUICIDE_PAR_AMOUR	71	Elle tourna comme une ourse blessée, & qui la fléche dans le flanc, sa rage contre soy-mesme, & avecque le mesme fer qu'elle enfonça dans son estomac, elle fit sentir la mesme cruauté qu'elle venoit de faire experimenter au miserable Paulin.
102976	10573	JEUNE_REVOLTER_CONTRE_AUTORITE	32	Je n'y tiens plus, mon cher Alphonse; l'ennui, le chagrin, l'indignation triomphent de mon obéissance. Je ne me suis soumise que trop longtemps, car mon père.
102748	10510	TRANSGRESSER_INTERDICTION	44+129	Eve croque la pomme et la présente à Adam, malgré l'interdiction divine.
102496	10485	SEPARER_COMBATTANTS	74	[Le Prince de Léon] mit l'Epée à la main, et ne se trouvant pas en état de faire de cette rencontre, une occasion de Guerre, <CITATION>il se contenta de séparer les combatans</CITATION>.  Cela ne lui fut pas difficle, il y en avoit un qui ne combattoit que par complaisance pour la fureur de l'autre ; et legere, lui remplissoit les yeux de sang, et l'incommodoit beaucoup.
102458	10470	HOMME_IGNORER_GALANTERIE	24	Je n'ai jamais bien su ce que signifiaient les couleurs, répondit dom Carlos.  <tr>  <tr>    <td width='25%' bgcolor='#F6F5F4' valign='top'>
306008	11093	COUP_DE_FOUDRE_HOMME	71	La grant biauté e la faiçon QuAchillés vit en la pucele La cuit el cuer de lestencele<BR>Qui ja par li nen iert esteinte. <BR>  Lextrême beauté de la jeune fille et son allure embrasèrent le cur dAchille dune flamme quelle ne viendra jamais éteindre.
200206	10091	RAPPORT_DIEGESE_MORALITES	51	(pas de contexte)        
104598	10957	AMOUR_REND_BAVARD	107+129	CITATION> Je me suis étonné mille fois, en y réfléchissant, d'où me venait alors tant de hardiesse et de facilité à m'exprimer </CITATION>. 
305972	11093	COUP_DE_FOUDRE_HOMME	71	"Danz Eneas, ses druz, latent	jus au degré o tout sa gent ;<BR>	quant vit la dame tirïaine,<BR>	ce li fu vis que fust Dïaine :<BR>	moult i ot bele veneresse,<BR>	du tout resambla bien deuesse.<BR>	Quant il la vit, pour seue amor<BR>	li est muee la coulor.<BR><BR> Le seigneur Énéas, son ami, lattend au bas des marches, avec tous les siens ; en voyant la dame tyrienne, il lui sembla que cétait Diane : cétait une superbe chasseresse, en tous points, elle avait bien lair dune déesse, en la voyant, pour lamour delle il changea de couleur.   "
100124	10006	CACHER_CONDITION_SOCIALE	16+129	Ces gens [roturiers] qu'ils méprisaient, respectables d'ailleurs par mille bonnes qualités, avaient la faiblesse de rougir eux-mêmes de leur naissance, de la cacher et de tâcher de s'en donner une qui embrouillât la véritable.
104474	10940	VICTIME(S)_FUIR	74	Je ne receus plus que de mauvais traitemens de mon mari, et je vécus sous cette tyrannie, jusqu'au mois de Janvier de l'année mil six cens soixante-quatre, qu'ayant eu des avis certains de sa mauvaise volonté, et qu'il me devoit enlever en une de ses maisons pour m'y tenir enfermée, je resolus de ne pas attendre cette violence.  La gelée rendoit les chemins commodes, je pris toutes mes pierreries...et je sortis de Bruxelles pour me rendre avec Merinville à cinq lieues de-là, toutes deux en habit d'homme».
100698	10130	SAUVER_DES_BETES	74+129	CITATION>Mais a peine avoit-elle commence d'en puiser, qu'un furieur Sanglier sortit tout ecumant de rage d'un lieu fort proche de celui ou etoit l'Inconnue et courant promptement a elle, il l'eust infailliblement atteinte, avant qu'elle eust le temps de se lever de sa place, si le Ciel n'eust permis que Theocrite se fut trouve la pour l'en empecher.</CITATION> Cet illustre Etranger n'avoit pas plutot appercu le Sanglier, qu'il etoit couru comme un desespere au devant de ce furieux animal, et tirant un cimeterre qu'il portoit a son cote, il s'etoit tenu ferme a son passage, et avoit meme ete si heureux, que le Sanglier, qui dans sa furie se jettoit a tout ce qu'il rencontroit, s'etoit elance sur lui si inconsiderement, qu'il s'etoit enferre de lui-meme, et s'etoit mis le cimeterre de Theocrite jusqu'a la garde dans le corps.
101046	10059	SURPRENDRE_CONVERSATION_JARDIN	71	Denoalain est tost alez ; Ainz n'en sout mot, quant Tristran saut.<BR>Fuïr s'en veut mais il i faut ;<BR>Tristran li fu devant trop pres.<BR>Morir le fist.<BR>Denoalain approche. Avant que celui-ci ne devine quelque chose Tristan bondit. L'autre voulut s'enfuir mais n'y parvint pas. Tristan se trouvait déjà trop près de lui. Il le tua.
100202	10035	REGIE_ANALEPSE	107+129	Rappel d'un élément antérieur        
103060	10599	TERREUR_MAINTENUE_PAR_ETAT	40	On leur mettait un écriteau [aux condamnés] ... où ces paroles étaient insérées : Pour avoir témérairement jasé de l'État.
305474	10111	STATUT_SOCIAL_EMPECHER_MARIAGE	71	Li rois aperçoit bien lamourque ses fix a a Blanceflour.... tel amour<BR>a vostre fix a Blanceflour,<BR>cele fille vostre kaitive,<BR>ja tant com ele sera vive<BR>lamour de li ne cangera<BR>ne autre feme ne prendra,<BR>dont seroit forment ahontés<BR>de li tos nostres parentés.<BR>
305624	11107	FEMME_SE_SACRIFIER_ENTRER_COUVENT	189	"«Jo suis sespuse veirement«Mult ai pur lui mun quer dolent.»<BR>«Ensemble od mei vus en merrai<BR>«e a vostre ami vus rendrai<BR>«Del tut le vueil quite clamer,<BR>«E si ferai mun chief veler» <BR><BR>	cungié li a rové e quis<BR>quele puisse de lui partir,<BR>nune vuelt estre, Deu servir;<BR> de sa terre li doint partie<BR>u ele face une abeïe;<BR>cele prenge quil eime tant<BR>kar nest pas bien ne avenant<BR>de dous espuses meintenir,<BR>ne la leis nel deit cunsentir.<BR><BR>«Je suis son épouse, cest vrai, et mon coeur souffre pour lui[]».<BR><BR>«Je vais vous emmener avec moi et vous rendre à votre ami.  Je veux lui redonner sa liberté et puis je prendrai le voile[]».<BR><BR>Elle (Guildeluec) lui (Eliduc) demande la permission de se séparer de lui: elle veut devenir religieuse et servir Dieu.  Quil lui donne une partie de son domaine pour quelle y fonde une abbaye et quil épouse celle quil aime tant!  Car il est contraire à la morale et aux usages de garder deux épouses; et la religion ne saurait ladmettre."
100894	10150	FUIR_PAR_MER	125+129	Il se proposa sur le champ de recueillir tout ce qu'il avait amasse durant son séjour à Patras, et de quitter cette ville avec moi (...). Nous partîmes sans obstacles. Mais à peine fûmes-nous en mer qu'il me tint un discours qui m'affligea.
100650	10119	VENDRE_FEMME_COMME_ESCLAVE	125+129	Mais en convenant que j'étais à vendre, je commençai par demander à mon tour qui étaient ceux qui pensaient à m'acheter.
305682	10107	MALTRAITER_FEMME	71	Et la dame tint l'erbe qui tant ot de valor,Quant cuide a li jesir, toute pert sa vigor :<BR>Ne pot a li jesir ne acointier s'amor,<BR>Que li manbre le fallent, si est an teil friçor.<BR>Le traïtes la bat et par nuit et par jor,<BR>Si la feri aus dens, tant par fu plains d'irour ;<BR>Avaul la clere face li sans vermaus an cor,<BR>Teins est li orilleus de sanc et de suour.<BR>
305760	11080	TUER_PARTENAIRE_POUR_VENGER_INFIDELITE	71	Elle avoit accoustumé, selon la façon de Venise, de se jetter dans la premiere gondole qu'elle rencontroit : s'estant mise dans celle de Gorgonio, il la mène de telle sorte qu'à la rencontre d'une gondole il fait tourner la sienne comme par malheur, & la miserable Julia finit ainsi ses ardeurs & sa vie.
101386	10222	BEAUTE_SOUS_MASQUE	136+129	no text found
104084	10869	LECTEUR_CHOISIR_HISTOIRE	107+129	Jacques et son maître couchèrent encore une fois en route. Le lendemain ils arrivèrent ...Ou? Dhonneur je n'en sais rien. Et qu'avaient-ils a faire ou ils allaient? Tout ce qu'il vous plaira.
101290	10194	RECHERCHER_COMEDIENNE	107+129	La Chambre des comédiennes était déjà pleine des plus échauffés godelureaux de la ville. Les mains d`Angélique étaient quelquefois serrées ou baisées, car les provinciaux sont fort endemenés ou patineurs.
100592	10077	HOMME_AIDER_HOMME	88	Je reconduisis l'aveugle à sa maison; et je lui promis de faire les démarches nécessaires pour retrouver sa fille.
103820	10714	SUBSTITUER_PARTENAIRE_CLERGE	71	Ils feirent entendre a toutes les femmes generalement de la ville qu'elles estoient tenues a Dieu de rendre la disme de tous leurs biens,  <CITATION>comme au seigneur de telle chose et telle ; et a nous vous devez rendre le disme du nombre des foiz que vous couchez charnellement avecques voz maris. ... Les pouvres simples femmes, qui mieulx cuidoient ces bons freres estre anges que hommes terriens, ne refuserent pas ce disme a paier </CITATION>.
101480	10242	DEUX_RIVALES_JALOUSES_SE_NUIRE	107+129	Calypso, plus furieuse qu'une lionne a qui on a enlevé ses petits [...] (p.237).Toutes ces nymphes jalouses sont prêtes à s'entredéchirer (p.239).
100488	10091	RAPPORT_DIEGESE_MORALITES	3+129	no text found
102314	10437	RUSER_DEJOUER_VIOL	7	Elle leur dist:  que l'un après l'autre veulle prandre son plaisir de moy, car j'aurois trop de honte que tous deux me veissent ensemble. Regardez lequel me vouldra avoir le premier.  Ilz trouverent sa requeste très juste, et accorda le jeune que le plus vieil commenceroit. Et, en approchant d'une petite isle, elle dist au jeune:  Beau pere, dictes là vos oraisons jusques ad ce que j'aye mené vostre compaignon icy devant en une autre isle; et si, à son retour, il s'estonne de moy, nous le lerrons icy et nous en irons ensemble. Le jeune saulta dedans l'isle, actendant le retour de son compaignon, Lequel la bastelliere mena en une aultre. Et quant ilz furent au bort, faignant d'atacher son basteau à ung arbre, luy dist :  mon amy, regardez en quel lieu nous nous mectrons. Le beau pere entra en l'isle pour sercher l'endroict qui luy seroit plus à propos : mais, si tost qu'elle le veid à terre, donna ung coup de pied contre l'arbre et se retira avecq son basteau dedans la riviere, laissant ses deux bons peres aux desertz, ausquelz elle crya tant qu'elle peut :  actendez, messieurs, que l'ange de Dieu vous vienne consoler, car de moy n'aurez aujourd'huy chose qui vous puisse plaire.  Ces deux pauvres religieux, congnoissans la tromperie, se misrent à genoulx sur le bord de l'eaue, la priant ne leur fere ceste honte.
101932	10358	JALOUSIE_INCITER_AU_MARIAGE	71	Jo voil espuser la meschinePur saveir l'estre a la reïne,Si l'espusaille e l'assembler<BR>Me pureient li faire oblier,<BR>Si cum ele pur sun seignur<BR>Ad entroblïé nostre amur.<BR><BR>Je veux épouser la jeune fille pour connaître les sentiments de la reine, afin de savoir si les épousailles et l'amour charnel pourront me la faire oublier, tout comme elle a oublié notre amour à cause de son mari.
102724	10519	FEMME_VIEILLIR	35	[Meilcour]: Est-elle parvenue à cet âge où ses charmes commencent à décroître, où les hommes, indifférents pour elle, lui annoncent avec froideur que, bientôt, ils ne la reverront qu'avec dégoût.
305696	11180	PROMESSE_MARIAGE_H_DÉTERMINER_AIDE_F	189	"- «Damoisiauz, fiz de roi, trop vos estes celez.«Por la vostre amitié relanquirai mon dé,<BR>«Jemais jor de ma vie ne quier Mahon amer,<BR>«Puis si me penerai de vos honour porter<BR>«De Richier et des autres de la chartre geter.»<BR>-	« Dame, dit Floovanz, si con vos conmandez;<BR>«Or an prannez fïance a vostre velonté!»<BR>François li ont trestut plevi et effïé<BR><BR>- «Jeune homme, fils de roi, vous vous êtes caché trop longtemps,  Pour votre amour, je renierai mon dieu. Jamais plus je ne veux aimer Mahomet.  Ensuite je mattacherai à vous aider et à vous faire sortir de prison ainsi que Richier et les autres.»<BR>-« Dame, répond Floovant, quil soit fait comme vous le commandez.  Recevez-en maintenant lengagement dun commun accord.»  Les Français ont tout juré et promis."
102960	10567	ENTENDRE_DECLARATION_AMOUR	67	Après s'être lassé à se promener longtemps seul dans un bois voisin, [le marquis] s'était venu enfermer dans un cabinet où il y avait un lit de repos, le comte entra dans la chambre de sa femme qu'une seule cloison séparait [...]. <CITATION>Elle lui [le mari] avoue qu'avant qu'il l'eût jamais vue, ni qu'elle pût croire qu'il dût être un jour son mari, elle avait senti pour le marquis un penchant qui lui avait fait souhaiter que son père se voulût déclarer pour lui. [...]Qu'elle fut la joie du marquis d'entender une déclaration si favorable </CITATION>.
104090	10871	RAMENER_FEMME_DE_FORCE_AU_MARI	74	[Le duc de Guise à Sylvie] Je crois que c'est pour vous ramener à Bruxelles auprés de vôtre Mari [...] Il me donna la main jusqu'à cette Carosse, que je vis escorté de trente Cavaliers Flamands.
102672	10506	JALOUSIE_CAUSER_ASSASSINAT	3+129	no text found
104428	10935	ABUSER_DU_POUVOIR_PATERNEL	57	Ma juste colère, répondit Hosbid, saura vous partager les peines que vous méritez ; j'oublie qu'elle est ma fille, et je ne vois plus en elle qu'un monstre d'ingratitude qui me fait horreur. Qu'on l'enferme, continua-t-il en parlant de sa fille.
102840	10539	LIRE_FUTILE	3+129	no text found
200221	11060	FEMME_SE_RETIRER_DU_MONDE	51	CITATION>Elle se retira, sur le prétexte de changer d'air, dans une maison religieuse, sans faire paraître un dessein arrêté de renoncer à la cour.<CITATION>
305568	11118	FEINDRE_MALADIE_POUR_FUIR_AMANT_DÉTESTÉ	189	C'est que la Desmares a fait dire au Prince qu'elle étoit malade, & je m'imagine qu'il n'est ici que par désespoir.
101450	10238	AMITIE_SUIVRE_DUEL	54+107	Ce fut le cloué de reconnaître son cloueur.  Celui-ci présente la main, l'embrasse et lui témoigne combien il est enchanté d'une si heureuse rencontre; à l'instant ils passent derrière une grange, mettent l'épée a la main, l'un en redingote, l'autre en domino.
104988	10237	SE_BATTRE_EN_DUEL_POUR_FEMME	74	[Givry et Bellegarde] : Je vais vous en rafraîchir la memoire, interrompit Givri, en mettant l'épée à la main, et c'est pour avoit été trop bons amis que nous devons être ennemis irreconciliables. Alors les deux Rivaux oubliant les ordres de Roi, se lancerent l'un sur l'autre avec une fureur sans égale.
103414	10617	TORTURER_PAR_AIGUILLE_SADISME	86	no text found
100910	10054	REVELER_BATARDISE	3+129	no text found
100318	10060	SURPRENDRE_CONVERSATION_MAISON	24+80	no text found
104030	10855	SEDUIRE_MINEUR	126	no text found
104164	10880	REFUSER_AMOUR_AUTREFOIS_DESIRE	126	no text found
103328	10659	ARRANGER_MARIAGE	3+129	no text found
100502	10094	AMOUR_FATAL	3+129	no text found
